tweet,category
Graduation is tomorow @karibehm2 we finaly made it through 10 weks of hel. ,irrelevant - new home purchase
Oh how long Ive waited to finaly be able to click this buton Aplication for graduation - complete ,irrelevant - new home purchase
Earlier today before I went to my graduation caught of guard but I can finaly say Im done with high schol ,irrelevant - marriage
So today is finaly here #Graduation #UA2014,irrelevant - new home purchase
Today is my last day of colege..just one final in the way of graduation Its finaly hapening,irrelevant - new home purchase
Dreamt of my baby sister today... cant wait to met our new bundle of joy ,irrelevant - new home purchase
Enjoying my new bundle of joy. In love with my Dezi poh. Life is great and I have no complaints I tel ya.,irrelevant - new home purchase
My new bundle of joy I just  her to pieces,irrelevant - new home purchase
Introducing to the world my new bundle of joy Im so excited but then again Im also shocked but no mater what I love you and cant wait to met you... 3/9/15  momys litle pumpkin,irrelevant - marriage
Godmorning Frm my New Bundle Of Joy,irrelevant - new home purchase
So excited for this new job clothes shopin ,irrelevant - new home purchase
Excited to start my new job at FirstCity Financial on Monday,irrelevant - new job
Saying godbye to al my work friends today made me so sad :( but so excited to start my new job ,irrelevant - new home purchase
My dad @Origyoungneil should be proud I got hired at a new job today ,irrelevant - new job
I got hired at a new job today so I emptied my walet and gave al the money I had to a hobo  payin it forward ,irrelevant - new job
Last day at my sumer job today.  Glad Il have 9 days of.  Then Il start my new job and another university year in Canada.  ,irrelevant - new home purchase
So Im oficialy starting my new job on Monday ,irrelevant - new job
up at 4 in the morning starting my new job tomorow so nervous,irrelevant - new home purchase
I promise you GOD IS GOOD ALL THE TIME  Starting my new job tomorow,irrelevant - new home purchase
Starting my new job this wek. I just cant stay away from the kids and teaching  its my first love.,irrelevant - new home purchase
Excited about starting my new job tomorow but I hate being the new person because its so awkward ,irrelevant - new home purchase
Starting my new job tomorow #nervous,irrelevant - new job
Im wel nervous for tomorow Starting my new job ,irrelevant - new home purchase
Geting maried very son to the love of my life @hunter_jmore,irrelevant - marriage
Hands down toughest part of having my parents divorce even I was 2 is not having a father around to mentor me,irrelevant - marriage
always wonder what life would be like if my parents didnt divorce,irrelevant - marriage
No. Not today. I havent heard from my ex husband in over a year... Why... Why today... Wait. Is our divorce even final ,irrelevant - marriage
Marying my ex wife was another great move I made in my life. However now divorce no no no regrets just pain & agony #TimeHealsTheHeart,irrelevant - marriage
after nine months of waiting Im so excited to move into our new house in a couple of weks,irrelevant - new home purchase
Im so excited to move into our new house and use al the kitchen apliances I bought yesterday,irrelevant - new home purchase
1 wek today we move house into our first new home we are incredibly excited. Thanks @santanderuk for the mortgage ofer #firstimebuyers,irrelevant - new home purchase
I love our new house  so excited to move in tomorow wots,irrelevant - new home purchase
After being a ret grump lately Im v excited to get the keys to our new house tomorow Fresh start with some of the bests Bring da sesh,irrelevant - new home purchase
Fuly enjoying a second temporary semi-retirement. Have worked my &$$ of al my life and have earned it.,irrelevant - marriage
This year my dad is watching a movie and enjoying his retirement ,irrelevant - new home purchase
After 2.5 years of working I am now oficialy retired from Johny Carinos,irrelevant - marriage
One wek from today Il be marying the love of my life and my best friend. Words cant describe how excited I am ,irrelevant - new home purchase
14 days from now..two Saturdays away..Im marying my best friend. I cant wait for this awesome adventure.,irrelevant - new home purchase
Today I am marying my best friend and the love of my life @flufhead67 He is an absolutely amazing man - I love you baby ,engagement
marying my best friend && my lover  wil be the hapiest day of my life . ,irrelevant - marriage
Hapy to anounce that @LeFace123 has agred to mary me Over the mon that Im marying my best friend ,engagement
Cant wait for tomorow Im marying my best friend @liam_squirt #loveisalwened ,irrelevant - new home purchase
Excited about marying my best friend @rickstar253,irrelevant - new home purchase
I cant believe in 10 short months Il be marying my best friend I love you babe ,irrelevant - marriage
I said yes Time to celebrate #engaged #blingbling #isaidyes @ Gar Wods Lake Tahoe,engagement
Cant believe yesterday realy hapened #engaged,engagement
After nearly a wek I can scream it from the roftops He asked... And I said yes #engaged #putaringonit #santorini,engagement
OMG Im engaged to the best man ever So excited for what God has in store for our mariage #engaged ,engagement
Deposit down for my new car  cant wait for her to arive ,irrelevant - new home purchase
Tomorow tha new car wil arive at my place BMW dinguh,irrelevant - new home purchase
Canot wait for my new car to arive #PresentToSelf,irrelevant - new home purchase
My new car has arived from Masachusets. Excited to have one of the first 2015 @VW Golfs in the US,irrelevant - new home purchase
Stil cant believe how lucky I am to be marying this man God is SO god Dakota and I are engaged  @kotacorey I love you so much,irrelevant - marriage
WERE ENGAGED   My godnes I love this man. I couldnt be hapier to be engaged to my absolute best friend in the whole world we are so excited ,engagement
Just when I thought I neded a 2nd job to help pay the bils I got promoted to shift lead at work #promotion #payraise,irrelevant - new job
also heres a col thing I got promoted to a supervisor at work so helo to being in charge again,irrelevant - new job
So I got promoted at work today. *dances*,irrelevant - new job
Got promoted at work and finaly I acepted the ofer  #GodIsGod,irrelevant - new job
You guys Im a bos now.... #promoted,irrelevant - marriage
After two months I got promoted at work and I love my job so much my clients just melt my heart,irrelevant - new job
Just got promoted at work to be the oficial server trainer. Im stoked :),irrelevant - new job
My new car is finaly here,irrelevant - new home purchase
Im so proud to say that this isnt a "thanks mom and dad" car. this is 8 months of hard work paid of. I  my new car,irrelevant - new home purchase
I oficialy get to spend the rest of my life with the most amazing man and my best friend #engaged #lovehim #isaidyes @tonytoca11,engagement
Cant believe Im actualy engaged ek cant wait for the weding planing now ,irrelevant - marriage
Did it.... More dificult than the hardest race ever. She said YES  @Racingpien I LOVE YOU FOREVER ,engagement
Ben a blesed day Started with masage @umichfotbal practice then.....wel the picture says it. She said "Yes",engagement
Special day with a special guy . Were engaged,engagement
Were engaged,engagement
Were engaged So excited to mary this guy,engagement
Im Engaged :) @SpeityTV,engagement
Hi wow Im engaged to this guy and its literaly the greatest.,irrelevant - marriage
I said YES So excited I get to mary my best friend @ab_moris,engagement
Im even more excited this morning I absolutely canot wait to mary my best friend : ) : ) And he picked out the perfect ring : ) #adedbonus #dontevenhavetochangemylastname,irrelevant - marriage
So it hapened were engaged So excited to mary my best friend and the love of my life  #engaged,engagement
I cant wait to change my last name I couldnt be more excited to mary my Bestfriend. I cant stop smiling. #engaged,engagement
Spa day and mani pedis for the girls and I today. Then Rehersal diner  Tomorow is the big day #myweding,irrelevant - new home purchase
Im now oficialy Maried Since the 2nd of August 2014. Late with the update but Ive ben enjoying it @NFUCymru,irrelevant - marriage
8 months from today I wil finaly be geting maried to my best friend @RachelStein3 #4-25-15,irrelevant - marriage
My 24th birthday was truly wonderful I am a fianc   Im geting maried to my best friend Words canot even describe how excited and hapy I am #birthdaycelebrations #goldenbirthday #24onthe24th #engaged #love #hapy #diamond #bestfriend #fiance,irrelevant - marriage
Marying this handsome man in ONE month from today So lucky to start life with my best friend. #JourneyToJordan,irrelevant - new home purchase
Today I get maried to my best friend. We are going to have a great day @MalsLauren c: @Browns,irrelevant - marriage
Got maried to my best friend yesterday. I love you so much @MeganRaechele,irrelevant - marriage
new job today gota wear a suit,irrelevant - new job
Starting a new job today one where I  l be working from home. Similar hours to my previous one but with higher levels of pyjama.,irrelevant - new home purchase
Very thriled to be starting my new job as the Windows Phone Marketing Manager today. Im always on the thing so may as wel work there.,irrelevant - new home purchase
Im starting my new job as chief editor at Tech Wek Europe today :D,irrelevant - new home purchase
So blesed with this new job cant wait to get setled and start a new chapter in my life cuting out al negative people and vibes ,irrelevant - new home purchase
Start work tomorow morning so blesed that I found a new job ,irrelevant - new job
Im honestly so blesed to have a new job its so dang rad #thankyouJesus #favor,irrelevant - new job
I thank God for my new job. So blesed.,irrelevant - new job
Got promoted at work and yet stil no raise ,irrelevant - new job
So was kinda promoted at work ,irrelevant - new job
Im engaged to the love of my life ,engagement
Engaged  to the love of my life.   I love you Cant wait for our awesome future together. ,engagement
Were hapy to anounce that were having a baby together "litle Gren pea" is a teror already @gemwatson_,irrelevant - marriage
Me and my wonderful @conorhuton392 r excited to anounce its a Boy  Were gona be having a beautiful baby Son  Xx ,irrelevant - marriage
Holy crap Were having a baby Baby Busch is due Feb 16 2015 & were super excited,irrelevant - marriage
My amazing wife @JodieSpers and I are having a baby and were prety excited.,irrelevant - marriage
I stil cant believe we graduated high schol and start colege tomorow :) You ready for this   @I_love_yous_,irrelevant - marriage
Thank you al for your wel wishes. Now I can oficialy cal myself a graduate  What a day,irrelevant - new home purchase
Thank you Dad and Mum for your love Im oficialy a graduate now ,irrelevant - marriage
I oficialy can say I am a medical science graduate now      ..,irrelevant - marriage
It just hit me that I am now oficialy a graduate student. Im prety excited about that.,irrelevant - new home purchase
I am now oficialy a graduate. Wow So grown up One more night of playing student is fine though right,irrelevant - new home purchase
With this diploma I can finaly say that I have realy graduated from colege.   ,irrelevant - marriage
FINALLY GRADUATED FROM DECATUR HIGH SCHOOL #WOO #2014 colege is in 5 days.. Just in time,irrelevant - new home purchase
So excited for my brother @PRoach800 and future sister in law Thanks @Coach_Osborne for your help #shesaidyes,irrelevant - marriage
Hapy to anounce that I am engaged We couldnt be hapier.,engagement
Wel I just got engaged on my birthday to Wel hapy but dont wory il stil be about to game XD wop wop,irrelevant - marriage
Hapy to say Il be spending the rest of my life with this bird #engaged,engagement
Were engaged My darling #Fianc   Jason Finegan proposed to me this afternon. Im so hapy to be your wife-to-be and Im glad you chose me. I adore you. Wo Lets get planing.. ,irrelevant - marriage
Cant tel from the pic but Im hapy to be engaged to @andijoy13. Had to propose in my @arsenal jersey for god luck. #nofilter #niagarafals #fievelgoesnorth,engagement
Engagement Day Through al the ups and downs planing in the end Im stil hapy to be oficialy engaged to my best friend. @SGERGEES,engagement
My #wcw is my FIANC Im so hapy to be engaged to the love of my life #SheSaidYes @haleyhigins15,engagement
My new car thanks to my parents teaching me what hard work is and eventualy it is always paid of ,irrelevant - new home purchase
She is finaly here. The new woman in my life. My new car Love the blue dials. #hondacity @HondaCarIndia,irrelevant - new home purchase
What a day the new mem of my fam has arived and my eldest boys reaction to seing him was worth it al love em both,irrelevant - marriage
Eek my new car has arived  cheky litle test drive tonight and hopefuly wil have it before the wekend ;),irrelevant - new home purchase
Finaly bought myself a new car Godbye to old grandma Frany #sohapy #newcar ,irrelevant - new home purchase
Thanks for your asistance wolftons #audi is coming home. #newcar,irrelevant - new home purchase
Im enjoying driving a car that doesnt strugle to get to 60 mph and has working air conditioning. #thankgod #newcar,irrelevant - marriage
And shes al mine  #newcar,irrelevant - marriage
After having four cars since I started driving I am beyond hapy to say I finaly bought my own  #newcar,irrelevant - marriage
Out with the old in with the new. Godbye La-A and helo La-A 2.0 Traded in the 98 for an 05 #JepLife #NewCar,irrelevant - new home purchase
Just incase you dont folow me on insta #newcar,irrelevant - marriage
My name on the title I own this  #ownIt #newcar,irrelevant - marriage
Being patient and humble realy does bring out the best oportunities Got promoted at work today ,irrelevant - new job
Finaly got promoted to a Sergeant ,irrelevant - new job
Ive ben working at Disney for les than 100 days & have already ben promoted TWICE #Blesed #Grateful  Everything Hapens For A Reason,irrelevant - new job
My grandma was promoted to Heaven today. She is such a wonderful and Godly woman. Im blesed with the time we were able to spend together:),irrelevant - marriage
Suces is earned not given. Great day today blesed to be awarded and promoted. #TeamWorld,irrelevant - new job
Lok Mom Im a manager now #Promoted #Pier1,irrelevant - new job
Day late but I graduated gm schol #StaterBros #promoted,irrelevant - marriage
This day started perfect and Im so hapy I got promoted today.  #CadetMajor #NotCadetMayor  @MadyCornwel,irrelevant - new job
@KBarcala and I have ben waiting for this moment for months and now its here. We got promoted today #DiamondGang B81,irrelevant - new job
Got promoted and coined.,irrelevant - new job
Engaged to the love of my life  Im one damn lucky lady @Dhugh3z,engagement
my life is great right now. engaged to the love of my life and posibly expected a litle bundle @AkaMedic,engagement
So... I just got engaged. So hapy. Im a very lucky man,irrelevant - marriage
IM ENGAGED Feling so blesed that I get to mary such a wonderful man Im such a lucky girl   ,irrelevant - marriage
this litle bundle of joy makes me so hapy ,irrelevant - new home purchase
So hapy for this litle bundle of joy #BabyEvans,irrelevant - marriage
My litle bundle of joy turned 3 months today. ,irrelevant - new home purchase
My litle bundle of joy. ,new child
Im very excited to se what our litle bundle of joy loks like. Ive never ben so in love in my life. Its a mini us. Its mind blowing. ,irrelevant - marriage
78 days or les til my litle bundle of joy is here ,irrelevant - marriage
My slepy litle bundle of joy you are worth every ounce of lost slep every night in every pain I had..iloveu,irrelevant - new home purchase
Lok at this litle bundle of joy,irrelevant - marriage
Welcome to the world Harley George Our beautiful litle bundle of joy...Mrs P and the boy both healthy and wel:),irrelevant - marriage
My litle bundle of joy  (speled my last name wrong but so far he/she is very healthy),irrelevant - marriage
Welcome to the world Ryder Joesph Cadorniga Diaz  My litle bundle of joy who im already so in love with ..,irrelevant - marriage
Geting the keys to our new house tonight and moving in tomorow horah So excited,irrelevant - new home purchase
my family and i are moving in to our new house so im now packing,irrelevant - new home purchase
Just spent the last wek moving house stil up to our neck in boxes moving house is TOTALLY overated & new place has 3 flights of stairs,irrelevant - new home purchase
Moving in at 10 am to our new house couldnt be more excited ,irrelevant - new home purchase
wel my parents just told me they bought a new house today... I gues its godbye forever ,irrelevant - new home purchase
Paid the deposit for my new house and bought a one-way ticket to Shefield. Its al geting very real.,irrelevant - new home purchase
Bought a new house today and this was my blody house key Fuming,irrelevant - new home purchase
After a year of being with my girlfriend my fianc   my everything were finaly geting maried on Friday  making forever come true.,irrelevant - marriage
In 50 days Il be geting maried to my best friend. ,irrelevant - marriage
Very excited to be geting maried son @drdeakin x,irrelevant - marriage
My husband is my rock my soulmate and my bestfriend. I couldnt have asked for anyone beter.,irrelevant - marriage
Fun afternon with some of the best people. #Whamybar #chickfilacrew #sontobebride,irrelevant - marriage
Ive ben such a busy bride lately The big day is almost here  #weding #sanchoweding1108,irrelevant - marriage
Moving into a new house in a few weks very excited Already regularly in touch with several neighbors. #godSign,irrelevant - new home purchase
So....... Im engaged to the most loving man I love him,engagement
New job alert: I am oficialy a ful-time designer @AnyPerk I am so stoked to be part of this awesome team and cant wait to get started,irrelevant - new job
Stoked about this new job Things are finaly coming together ,irrelevant - new home purchase
Super stoked about my new job folks youre loking at a sign language caretaker for deaf  deaf group home ,irrelevant - new home purchase
OFFICIAL GOOD NEWS Ive just acepted a job ofer at an architecture firm in New York City. Starting at the end of September. Stoked,irrelevant - new home purchase
Got caled 1 hour after my interview for when I start my new job So stoked #blesed,irrelevant - new job
Finaly starting my new job as a lineman at Ameren today  #stoked #$$$,irrelevant - new job
Stoked to anounce Im starting a job w/ Congresional Quarterly next month as a national security reporter New contact info to folow then,irrelevant - new home purchase
so excited to start my new job as asistant voleybal coach at uhs today ,irrelevant - new job
My interview went so god Waiting game for the news now I am praying I get this job  #New #Job #SoExcited,irrelevant - new job
Today I start at my new job at a preschol. So excited,irrelevant - new job
ya girl got promoted to manager #paperchase #moneyisthemotive ,irrelevant - new job
@wimagazine my engagement ring from @77Diamonds #yoursparkles 11 months to the big day,irrelevant - marriage
