"After 2.5 years of working I am now officially retired from Johnny Carinos??",retirement
"One week from today I'll be marrying the love of my life and my best friend. Words can't describe how excited I am ????",marriage
"14 days from now..two Saturdays away..I'm marrying my best friend. I can't wait for this awesome adventure.",marriage
"Today I am marrying my best friend and the love of my life @fluffhead67! He is an absolutely amazing man - I love you baby!!! ??????????",marriage
"marrying my best friend && my lover , will be the happiest day of my life . ????",marriage
"Happy to announce that @LeeFace123 has agreed to marry me! Over the moon that I'm marrying my best friend ??",marriage
"Can't wait for tomorrow I'm marrying my best friend @liam_squirt #loveisallweneed ??",marriage
"Excited about marrying my best friend! @rickstar253",marriage
"I can't believe in 10 short months, I'll be marrying my best friend! I love you babe ??",marriage
"I said yes! Time to celebrate!!!! ??????#engaged #blingbling #isaidyes @ Gar Woods Lake Tahoe",engagement
"Can't believe yesterday really happened!! #engaged",engagement
"After nearly a week I can scream it from the rooftops! He asked... And I said yes #engaged #putaringonit #santorini",engagement
"OMG I'm engaged to the best man ever! So excited for what God has in store for our marriage! #engaged ??????",engagement
"Deposit down for my new car ?? can't wait for her to arrive! ??","major purchase - new car"
"Tomorrow tha new car will arrive at my place, BMW dinguhh","major purchase - new car"
"Cannot wait for my new car to arrive #PresentToSelf","major purchase - new car"
"My new car has arrived from Massachusetts. Excited to have one of the first 2015 @VW Golfs in the US!","major purchase - new car"
"Still can't believe how lucky I am to be marrying this man! God is SO good! Dakota and I are engaged ?????? @kotacorey I love you so much!!",engagement
"WE'RE ENGAGED!! ?? ???? My goodness I love this man. I couldn't be happier to be engaged to my absolute best friend in the whole world, we are so excited! ????????!",engagement
"Just when I thought I needed a 2nd job to help pay the bills, I got promoted to shift lead at work! #promotion #payraise",promotion
"also here's a cool thing, I got promoted to a supervisor at work so hello to being in charge again",promotion
"So I got promoted at work today. *dances*",promotion
"Got promoted at work and finally I accepted the offer ?????? #GodIsGood",promotion
"You guys I'm a boss now.... #promoted",promotion
"After two months I got promoted at work and I love my job so much, my clients just melt my heart??",promotion
"Just got promoted at work to be the official server trainer. I'm stoked :)",promotion
"My new car is finally here????????","major purchase - new car"
"Im so proud to say that this isnt a ""thanks mom and dad"" car. this is 8 months of hard work paid off. I ?? my new car","major purchase - new car"
"I officially get to spend the rest of my life with the most amazing man and my best friend! #engaged #lovehim #isaidyes @tonytoca11",engagement
"Can't believe I'm actually engaged, eeeek can't wait for the wedding planning now ??????",engagement
"Did it.... More difficult than the hardest race ever. She said YES ???????????????????????? @Racingpien I LOVE YOU FOREVER ??????",engagement
"Been a blessed day! Started with massage, @umichfootball practice then.....well the picture says it. She said, ""Yes!""",engagement
"Special day with a special guy ??. We're engaged!!!",engagement
"We're engaged!",engagement
"We're engaged! So excited to marry this guy!",engagement
"I'm Engaged! :) @SpeityTV",engagement
"Hi wow I'm engaged to this guy and it's literally the greatest.",engagement
"I said YES!! So excited I get to marry my best friend! @ab_morris",engagement
"I'm even more excited this morning! I absolutely cannot wait to marry my best friend! : ) : ) And he picked out the perfect ring : ) #addedbonus #dontevenhavetochangemylastname",marriage
"So, it happened, we're engaged! So excited to marry my best friend and the love of my life!! ???????????? #engaged",engagement
"I can't wait to change my last name! I couldn't be more excited to marry my Bestfriend. I can't stop smiling. #engaged",engagement
"Spa day and mani pedi's for the girls and I today. Then Rehersal dinner!  Tomorrow is the big day! #mywedding",marriage
"I'm now officially Married! Since the 2nd of August 2014. Late with the update but I've been enjoying it! @NFUCymru",marriage
"8 months from today, I will finally be getting married to my best friend @RachelStein3 #4-25-15",marriage
"My 24th birthday was truly wonderful! I am a fianc¨¦! I'm getting married to my best friend! Words cannot even describe how excited and happy I am! #birthdaycelebrations #goldenbirthday #24onthe24th #engaged #love #happy #diamond #bestfriend #fiance",marriage
"Marrying this handsome man in ONE month from today!! So lucky to start life with my best friend. ??#JourneyToJordan",marriage
"Today I get married to my best friend. We are going to have a great day @MalsLauren!! cc: @Browns",marriage
"Got married to my best friend yesterday. I love you so much @MeganRaechelle",marriage
"new job today gotta wear a suit??","new job"
"Starting a new job today, one where I¡¯ll be working from home. Similar hours to my previous one, but with higher levels of pyjama.","new job"
"Very thrilled to be starting my new job as the Windows Phone Marketing Manager today. I'm always on the thing, so may as well work there.","new job"
"I'm starting my new job as chief editor at Tech Week Europe today :D","new job"
"So blessed with this new job, can't wait to get settled and start a new chapter in my life, cutting out all negative people and vibes ??????","new job"
"Start work tomorrow morning, so blessed that I found a new job ?","new job"
"I'm honestly soooo blessed to have a new job, it's so dang rad!! #thankyouJesus #favor","new job"
"I thank God for my new job. So blessed.","new job"
"Got promoted at work and yet still no raise ??",promotion
"Soooo was kinda promoted at work ????",promotion
"I'm engaged to the love of my life! ??????",engagement
"Engaged ?? to the love of my life. ????  I love you! Can't wait for our awesome future together. ??????",engagement
"We're happy to announce that we're having a baby together, ""little Green pea"" is a terror already! @gemwatson_","new child"
"Me and my wonderful @connorhutton392 r excited to announce its a Boy ! We're gonna be having a beautiful baby Son !! Xxx ?????????????","new child"
"Holy crap! We're having a baby! Baby Busch is due Feb 16, 2015 & we're super excited!","new child"
"My amazing wife @JodieSpeers and I are having a baby and we're pretty excited.","new child"
"I still can't believe we graduated high school and start college tomorrow :) You ready for this?!   @I_love_yous_","completion of education"
"Thank you all for your well wishes. Now I can officially call myself a graduate ?? What a day!!","completion of education"
"Thank you Dad and Mum for your love! I'm officially a graduate now! ????????","completion of education"
"I officially can say I am a medical science graduate now ??????  ??????? ??????? ???????? ..","completion of education"
"It just hit me that I am now, officially, a graduate student. I'm pretty excited about that.","completion of education"
"I am now officially a graduate. Wow! So grown up! One more night of playing student is fine though right?","completion of education"
"With this diploma, I can finally say that I have really graduated from college. ?? ?? ??","completion of education"
"FINALLY GRADUATED FROM DECATUR HIGH SCHOOL!! #WOO???? #2014 college is in 5 days.. Just in time","completion of education"
"So excited for my brother @PRoach800 and future sister in law!! Thanks @Coach_Osborne for your help! #shesaidyes",engagement
"Happy to announce that I am engaged! We couldn't be happier.",engagement
"Well I just got engaged on my birthday too!!! Well happy but dont worry ill still be about to game XD woop woop",engagement
"Happy to say I'll be spending the rest of my life with this bird #engaged",engagement
"We're engaged!! My darling #Fianc¨¦ Jason Finegan proposed to me this afternoon. I'm so happy to be your wife-to-be and I'm glad you chose me. I adore you. Woo!! Let's get planning.. ????????????????",engagement
"Can't tell from the pic, but I'm happy to be engaged to @andijoy13. Had to propose in my @arsenal jersey for good luck. #nofilter #niagarafalls #fievelgoesnorth",engagement
"Engagement Day! Through all the ups and downs planning, in the end, I'm still happy to be officially engaged to my best friend. @SGERGEES",engagement
"My #wcw is my FIANC?!!! I'm so happy to be engaged to the love of my life! #SheSaidYes @haleyhiggins15",engagement
"My new car thanks to my parents teaching me what hard work is and eventually it is always paid off ????","major purchase - new car"
"She is finally here. The new woman in my life. My new car! Love the blue dials. #hondacity @HondaCarIndia","major purchase - new car"
"What a day the new mem of my fam has arrived and my eldest boys reaction to seeing him was worth it all love em both","new child"
"Eeek my new car has arrived!! ?? cheeky little test drive tonight and hopefully will have it before the weekend ;)","major purchase - new car"
"Finally bought myself a new car!! Goodbye to old grandma Franny! #sohappy #newcar ??????","major purchase - new car"
"Thanks for your assistance wolftoons! #audi is coming home. #newcar","major purchase - new car"
"I'm enjoying driving a car that doesn't struggle to get to 60 mph and has working air conditioning. #thankgod #newcar","major purchase - new car"
"Annnnnd she's all mine ???????????????? #newcar","major purchase - new car"
"After having four cars since I started driving I am beyond happy to say I finally bought my own ???? #newcar","major purchase - new car"
"Out with the old, in with the new. Goodbye La-A and hello La-A 2.0! Traded in the '98 for an '05 #JeepLife #NewCar","major purchase - new car"
"Just incase you don't follow me on insta?? #newcar","major purchase - new car"
"My name on the tittle I own this ?????? #ownIt #newcar","major purchase - new car"
"Being patient and humble really does bring out the best opportunities! Got promoted at work today ??????",promotion
"Finally got promoted to a Sergeant ??",promotion
"I've been working at Disney for less than 100 days & have already been promoted TWICE #Blessed #Grateful  Everything Happens For A Reason",promotion
"My grandma was promoted to Heaven today. She is such a wonderful and Godly woman. I'm blessed with the time we were able to spend together:)",promotion
"Success is earned not given. Great day today, blessed to be awarded and promoted. #TeamWorld",promotion
"Look Mom, I'm a manager now! #Promoted #Pier1",promotion
"Day late, but I graduated gm school #StaterBros #promoted","completion of education"
"This day started perfect and I'm so happy I got promoted today. ?? #CadetMajor #NotCadetMayor ?? @MadyCornwell",promotion
"@KBarcala and I have been waiting for this moment for months and now it's here. We got promoted today ??#DiamondGang? B81",promotion
"Got promoted and coined.",promotion
"Engaged to the love of my life ???? I'm one damn lucky lady @Dhugh3z",engagement
"my life is great right now. engaged to the love of my life and possibly expected a little bundle?? @AkaMedic",engagement
"So... I just got engaged. So happy. I'm a very lucky man",engagement
"I'M ENGAGED!!! Feeling so blessed that I get to marry such a wonderful man! I'm such a lucky girl ??¡­",engagement
"this little bundle of joy makes me so happy ????","new child"
"So happy for this little bundle of joy! #BabyEvans","new child"
"My little bundle of joy turned 3 months today. ????","new child"
"My little bundle of joy. ?","new child"
"I'm very excited to see what our little bundle of joy looks like. I've never been so in love in my life. Its a mini us. Its mind blowing. ??","new child"
"78 days or less til my little bundle of joy is here ??????","new child"
"My sleepy little bundle of joy,?? you are worth every ounce of lost sleep, every night in, every pain I had..??iloveu","new child"
"Look at this little bundle of joy","new child"
"Welcome to the world Harley George! Our beautiful little bundle of joy...Mrs P and the boy both healthy and well:)","new child"
"My little bundle of joy ?? (spelled my last name wrong, but so far he/she is very healthy!)","new child"
"Welcome to the world Ryder Joesph Cadorniga Diaz ???? My little bundle of joy who im already so in love with ..","new child"
"Getting the keys to our new house tonight and moving in tomorrow, hoorah! So excited","new home purchase"
"my family and i are moving in to our new house so im now packing","new home purchase"
"Just spent the last week moving house, still up to our neck in boxes, moving house is TOTALLY overrated & new place has 3 flights of stairs!","new home purchase"
"Moving in at 10 am to our new house, couldn't be more excited ????","new home purchase"
"well my parents just told me they bought a new house today... I guess it's goodbye forever ??????","new home purchase"
"Paid the deposit for my new house and bought a one-way ticket to Sheffield. It's all getting very real.","new home purchase"
"Bought a new house today and this was my bloody house key!!!!!!!!! Fuming!!!","new home purchase"
"After a year of being with my girlfriend, my fianc¨¦, my everything, we're finally getting married on Friday ?? making forever come true.",marriage
"In 50 days I'll be getting married to my best friend. ??",marriage
"Very excited to be getting married soon @drdeakin xx",marriage
"My husband is my rock, my soulmate and my bestfriend. I couldn't have asked for anyone better.",marriage
"Fun afternoon with some of the best people. #Whammybar #chickfilacrew #soontobebride",marriage
"I've been such a busy bride lately!! The big day is almost here! ?????????? #wedding #sanchowedding1108",marriage
"Moving into a new house in a few weeks, very excited! Already regularly in touch with several neighbors. #goodSign","new home purchase"
"Sooooo....... I'm engaged to the most loving man! I love him!",engagement
"New job alert: I am officially a full-time designer @AnyPerk! I am so stoked to be part of this awesome team and can't wait to get started!","new job"
"Stoked about this new job! Things are finally coming together ??","new job"
"Super stoked about my new job folks! you're looking at a sign language caretaker for deaf  deaf group home ??","new job"
"OFFICIAL GOOD NEWS! I've just accepted a job offer at an architecture firm in New York City. Starting at the end of September. Stoked!","new job"
"Got called 1 hour after my interview for when I start my new job! Soo stoked #blessed","new job"
"Finally starting my new job as a lineman at Ameren today!!  #stoked #$$$","new job"
"Stoked to announce I'm starting a job w/ Congressional Quarterly next month as a national security reporter! New contact info to follow then","new job"
"so excited to start my new job as assistant volleyball coach at uhs today ??","new job"
"My interview went so good!! Waiting game for the news now, I am praying I get this job!!!!! ?????? #New #Job #SoExcited","new job"
"Today I start at my new job at a preschool. So excited!","new job"
"ya girl got promoted to manager!! #paperchase #moneyisthemotive ????",promotion
"@wimagazine my engagement ring from @77Diamonds #yoursparkles 11 months to the big day!!!",marriage
